,GPSpoint,Plot_no,Rep,Silt_A,Silt_B,Silt_C,Silt_D,Sand_A,Sand_B,Sand_C,Sand_D,Clay_A,Clay_B,Clay_C,Clay_D,Potassium ppm K,Sulfate-S ppm S,Zinc ppm Zn,Iron ppm Fe,Manganese ppm Mn,Sodium ppm Na,NO3ppm_0_12,NO3ppm_12_24,NO3ppm_24_36,NO3ppm_36_48,NO3ppm_48_60,NO3ppm_60_72,NO3_0_24,NO3_0_36,NO3_0_48,NO3_0_60,NO3_0_72,NO3_36_48,NO3_48_60,NO3_60_72,NO3_36_72,NO3_60_72.1,NO3_36_72.1,NH4_0_24,NH4_0_36,NH4_0_48,NH4_36_48,NH4_48_60,NH4_60_72,NH4_36_72,Nov_NO3ppm_0_12,Nov_NO3ppm_12_24,Nov_NO3ppm_24_36,Nov_NO3ppm_36_48,Nov_NO3ppm_48_60,Nov_NO3ppm_60_72,Nov_NO3_0_24,Nov_NO3_0_36,Nov_NO3_0_48,Nov_NO3_0_60,Nov_NO3_0_72,Nov_NO3_36_48,Nov_NO3_48_60,Nov_NO3_60_72,Nov_NO3_36_72
21,22.0,6.0,2.0,22.72,22.72,26.72,12.720000000000013,55.84,47.839999999999996,51.839999999999996,57.83999999999999,21.439999999999998,29.439999999999998,21.439999999999998,29.439999999999998,274.0,84.0,0.52,9.3,5.9,461.0,0.2597921662669864,0.0,0.014976038338658147,0.7712471015223309,1.3375056780901429,1.169267827570633,1.0391686650679457,1.0990728184225782,4.184061224511902,9.534083936872474,14.211155247155006,3.0849884060893236,5.3500227123605715,4.677071310282532,13.112082428732426,28.514327330555176,49.31931488655319,19.664935826035588,27.190027872235216,34.899367646792385,55.704355202790396,7.709339774557166,8.58,12.224987555998009,0.915,0.432,0.0,0.035,-0.14500000000000002,0.43999999999999995,5.388,5.388,5.528,4.9479999999999995,6.707999999999999,0.14,-0.5800000000000001,1.7599999999999998,1.3199999999999998
22,23.0,6.0,2.0,18.72,16.720000000000013,16.720000000000013,14.719999999999999,53.839999999999996,51.839999999999996,51.839999999999996,55.84,27.439999999999998,31.439999999999994,31.439999999999994,29.439999999999998,509.0,52.0,0.8,7.8,8.3,316.0,0.34786992689689944,0.015055706112616682,-0.05985634477254589,-0.01976382232323732,0.239389556630592,0.4219197347933096,1.4517025320380645,1.212277152947881,1.1332218636549318,2.0907800901773,3.7784590293505382,-0.07905528929294928,0.957558226522368,1.6876789391732383,2.566181876402657,29.39552396985882,51.78653213439903,19.72992243859688,27.000114650527962,34.00463045584657,56.395638620386784,7.004515805318614,12.680812459049443,9.710195705490765,1.23,0.476,0.03,0.015,0.43499999999999994,0.0,6.824,6.944,7.004,8.744,8.744,0.06,1.7399999999999998,0.0,1.7999999999999998
23,24.0,6.0,2.0,24.72,16.72,26.72,18.720000000000013,55.84,59.839999999999996,55.84,57.83999999999999,19.439999999999998,23.439999999999998,17.439999999999998,23.439999999999998,429.0,71.0,0.5,8.8,7.4,345.0,0.26249369005552753,0.04462072384729797,0.05044899606497831,0.32441200324412,0.6097560975609757,0.6562342251388188,1.228457655611302,1.4302536398712153,2.727901652847695,5.166926043091598,7.791862943646873,1.29764801297648,2.439024390243903,2.624936900555275,6.3616093037756585,32.71272988458557,55.967741914506725,18.21765240936299,27.624707700831593,37.082425555496016,60.33743758541716,9.45771785466442,13.188130682385854,10.066881347535299,1.7799999999999998,0.335,0.09,0.375,0.46499999999999997,0.07,8.459999999999999,8.819999999999999,10.319999999999999,12.179999999999998,12.459999999999997,1.5,1.8599999999999999,0.28,3.6399999999999997
24,25.0,7.0,2.0,22.72,20.72,24.72,18.72,56.56,58.56,62.56,62.56,20.720000000000006,20.720000000000006,12.720000000000004,18.720000000000006,362.0,21.0,0.48,10.4,6.1,432.0,0.817083563085869,0.035230761487744726,0.0,0.0,0.0,0.3102637241655407,3.409257298294455,3.409257298294455,3.409257298294455,3.409257298294455,4.6503121949566175,0.0,0.0,1.2410548966621628,1.2410548966621628,46.114170734570905,66.29208648906213,19.217396818648645,27.79113093202367,53.72738591210335,73.90530166659457,25.93625498007968,11.777755369567409,8.400160384923815,0.25,0.09,0.0,0.61,6.75,0.95,1.3599999999999999,1.3599999999999999,3.8,30.8,34.6,2.44,27.0,3.8,33.24
25,26.0,7.0,2.0,18.72,16.720000000000013,16.72,10.720000000000013,53.839999999999996,51.839999999999996,47.839999999999996,57.83999999999999,27.439999999999998,31.439999999999994,35.44,31.439999999999994,456.0,37.0,0.82,8.0,10.3,270.0,0.1957831325301205,0.0,0.31794095382286147,0.7990351273933364,1.9291794690978694,2.7079983922829585,0.783132530120482,2.054896345411928,5.251036854985273,12.96775473137675,23.799748300508583,3.1961405095733455,7.716717876391478,10.831993569131834,21.744851955096657,42.872081505395826,70.74541457524722,22.218870616396636,30.913207194136312,45.91195562968074,73.78528869953215,14.99874843554443,15.0196830523872,12.853650017464197,0.17,0.01,0.0,0.185,0.15,0.295,0.7200000000000001,0.7200000000000001,1.46,2.06,3.24,0.74,0.6,1.18,2.5199999999999996
26,27.0,7.0,2.0,24.72,25.439999999999998,24.72,18.719999999999985,55.84,43.839999999999996,50.56,50.56,19.439999999999998,30.72000000000001,24.720000000000006,30.72000000000001,371.0,46.0,0.81,11.0,10.0,467.0,0.53475935828877,0.030241935483870965,0.015115634604726156,0.14103661915075807,0.5743941149795939,0.7755816862646986,2.260005175090564,2.3204677135094687,2.884614190112501,5.1821906500308765,8.28451739508967,0.5641464766030323,2.2975764599183757,3.1023267450587944,5.964049681580202,26.88512233986521,47.41081622330056,21.601336810326387,28.011786446096295,34.37121490252616,54.8969087859615,6.359428456429865,9.606550828839625,10.919143054595718,0.265,0.01,0.0,0.035,0.045,0.2,1.1,1.1,1.2400000000000002,1.4200000000000002,2.22,0.14,0.18,0.8,1.12
27,28.0,7.0,2.0,22.72,20.72,22.72,18.719999999999985,56.56,58.56,58.56,52.56000000000001,20.720000000000006,20.720000000000006,18.720000000000006,28.720000000000006,349.0,27.0,0.7,9.0,5.7,410.0,0.42704983922829587,0.01981276932983308,0.00502815768302494,0.24121815166591287,0.5414076599157811,1.3769102738689667,1.7874504342325157,1.8075630649646155,2.772435671628267,4.938066311291392,10.445707406767259,0.9648726066636515,2.1656306396631244,5.507641095475867,8.638144341802644,55.64148022386475,76.68804025899341,17.49935378698506,24.72924000186775,59.32416019060383,80.3707202257325,34.594920188736076,12.547834843907351,8.498725191221315,0.155,0.02,0.0,0.605,0.135,0.0,0.7,0.7,3.12,3.66,3.66,2.42,0.54,0.0,2.96
28,29.0,8.0,2.0,21.439999999999998,18.72,18.72,14.719999999999999,49.839999999999996,43.839999999999996,43.839999999999996,55.84,28.720000000000006,37.44,37.44,29.439999999999998,418.0,52.0,0.89,8.9,7.8,318.0,0.28923353114247247,0.0,0.02015824220128005,0.4146475495828546,0.7635505098708997,0.6793949913215968,1.1569341245698899,1.23756709337501,2.8961572917064284,5.950359331190027,8.667939296476414,1.6585901983314184,3.0542020394835987,2.717579965286387,7.430372203101404,32.51256740912924,55.84166506381647,18.814001009639828,25.004453194950106,34.18792294939211,57.51702060407935,9.183469754442005,12.710505212510023,10.618592442177208,1.8900000000000001,0.51,0.31,1.145,0.475,0.22499999999999998,9.600000000000001,10.840000000000002,15.420000000000002,17.32,18.22,4.58,1.9,0.8999999999999999,7.380000000000001
29,30.0,8.0,2.0,25.439999999999998,23.439999999999998,25.439999999999998,18.72,55.84,59.839999999999996,59.839999999999996,54.559999999999995,18.720000000000006,16.720000000000006,14.720000000000006,26.720000000000006,260.0,56.0,0.52,9.7,6.9,368.0,0.639347563431333,0.030202355783751134,0.04027183488547697,0.6931886678722122,1.0289098574583415,0.9387775702821379,2.678199676860337,2.8392870164022446,5.612041687891093,9.727681117724458,13.48279139885301,2.772754671488849,4.115639429833366,3.7551102811285517,10.643504382450766,39.079119883141225,68.17280604284079,34.35266798327838,44.74044469650515,54.72587841994681,83.81956457964637,9.985433723441659,16.81112678895384,12.282559370745727,0.6900000000000001,0.905,0.245,0.315,0.8150000000000001,0.44999999999999996,6.380000000000001,7.360000000000001,8.620000000000001,11.88,13.68,1.26,3.2600000000000002,1.7999999999999998,6.32
30,31.0,8.0,2.0,26.72,22.72,24.72,18.72,54.559999999999995,54.559999999999995,58.56,60.56,18.720000000000006,22.720000000000006,16.720000000000006,20.720000000000006,494.0,75.0,0.71,9.4,7.0,329.0,0.1899240303878449,0.7193166491832759,0.4291203033780749,0.034893574597477696,0.21456015168903744,0.7076999750809867,3.636962718284483,5.353443931796782,5.493018230186693,6.351258836942843,9.18205873726679,0.13957429838991078,0.8582406067561498,2.830799900323947,3.828614805470007,45.17691680539198,76.71609852077088,22.17706342731755,34.56848783862447,48.206222928637544,79.74540464401645,13.637735090013077,15.337362528485087,16.201819186893815,1.4649999999999999,0.61,0.79,0.52,0.615,0.8300000000000001,8.299999999999999,11.459999999999999,13.54,16.0,19.32,2.08,2.46,3.3200000000000003,7.86
31,32.0,8.0,2.0,18.72,14.719999999999999,12.719999999999999,10.719999999999999,53.839999999999996,59.839999999999996,69.84,71.84,27.439999999999998,25.439999999999998,17.439999999999998,17.439999999999998,421.0,24.0,0.59,9.5,6.3,383.0,0.18921475875118257,0.0,0.0,0.004985044865403789,0.06485084306095978,0.15957712063032964,0.7568590350047303,0.7568590350047303,0.7767992144663455,1.0362025867101847,1.6745110692315033,0.019940179461615155,0.25940337224383914,0.6383084825213186,0.9176520342267729,51.63884795573124,83.2417390596846,30.56170008143028,41.42689122831157,61.46284808008943,93.0657391840428,20.03595685177786,13.179737411338598,18.423153692614772,2.1,0.935,0.35000000000000003,0.395,0.525,0.38,12.14,13.540000000000001,15.120000000000001,17.220000000000002,18.740000000000002,1.58,2.1,1.52,5.2
32,33.0,9.0,2.0,24.72,22.72,20.72,18.0,55.84,55.84,61.839999999999996,62.56,19.439999999999998,21.439999999999998,17.439999999999998,19.439999999999998,380.0,31.0,0.5,8.9,6.1,385.0,0.612366822662551,0.14464561823532346,0.004985541928407619,0.6433915211970075,2.3776293490180436,1.8456626926722202,3.028049763591498,3.0479919313051282,5.621558016093158,15.132075412165332,22.51472618285421,2.57356608478803,9.510517396072174,7.382650770688881,19.466734251549084,45.25322774623718,75.34153192047114,31.417539818729175,45.91174213780155,61.076665709804765,91.16496988403873,15.164923572003218,14.588329336530776,15.499974837703183,1.21,3.15,4.955,1.675,0.8400000000000001,0.355,17.439999999999998,37.26,43.96,47.32,48.74,6.7,3.3600000000000003,1.42,11.48
33,34.0,9.0,2.0,22.72,18.72,16.72,14.719999999999999,56.56,58.56,70.56,70.56,20.720000000000006,22.720000000000006,12.720000000000004,14.720000000000006,414.0,25.0,0.79,9.1,5.9,317.0,0.23478869017883905,0.0,0.0,0.0,0.009956192751891678,1.0708237872298036,0.9391547607153562,0.9391547607153562,0.9391547607153562,0.978979531722923,5.262274680642138,0.0,0.03982477100756671,4.283295148919215,4.323119919926781,58.339772164661255,98.5270634902745,29.05979461076123,36.13944062846035,54.29192146750835,94.4792127931216,18.152480839048003,25.753479523380395,14.433811802232853,1.61,3.79,3.685,1.6300000000000001,1.375,0.14,21.6,36.34,42.86000000000001,48.36000000000001,48.92000000000001,6.5200000000000005,5.5,0.56,12.58
34,35.0,9.0,2.0,18.72,18.72,18.72,16.72,51.839999999999996,45.839999999999996,47.839999999999996,53.839999999999996,29.439999999999998,35.44,33.44,29.439999999999998,293.0,49.0,0.51,10.1,5.8,395.0,0.004987282429804,0.0349179428343393,0.6241262232873976,1.055408970976253,1.8193599840494463,0.019958088015168147,0.1596209010565732,2.656125794206164,6.877761678111176,14.155201614308961,14.235033966369633,4.221635883905012,7.277439936197785,0.07983235206067259,11.57890817216347,-39962.72256477305,-79947.65950533425,19.58959225041835,26.84802261485204,49.062398402998326,-39935.8745421582,22.21437578814628,11.063059438801169,-39996.0,7.6,4.87,3.335,0.9099999999999999,0.15,,49.879999999999995,63.22,66.86,67.46,-39928.54,3.6399999999999997,0.6,-39996.0,-39991.76
35,36.0,9.0,2.0,24.72,27.439999999999998,26.72,16.72,53.839999999999996,51.839999999999996,58.56,60.56,21.439999999999998,20.720000000000006,14.720000000000006,22.720000000000006,319.0,48.0,0.65,9.3,5.5,368.0,0.36955653216140627,0.02989983555090447,0.0,0.019923295313044778,0.8850885088508851,1.5279372846657013,1.597825470849243,1.597825470849243,1.677518652101422,5.217872687504962,11.329621826167767,0.07969318125217911,3.5403540354035403,6.111749138662805,9.731796355318526,28.323917123806947,48.388782024216596,32.24747306200593,41.32142577663012,49.58047800002741,69.64534290043707,8.25905222339729,10.248182501880171,9.816682398529483,11.379999999999999,13.46,11.025,0.8250000000000001,3.65,1.28,99.36,143.46,146.76000000000002,161.36,166.48000000000002,3.3000000000000003,14.6,5.12,23.02
36,37.0,10.0,2.0,22.72,20.72,24.72,22.72,54.559999999999995,58.56,60.56,58.56,22.720000000000006,20.720000000000006,14.720000000000006,18.720000000000006,440.0,132.0,0.96,9.1,8.0,722.0,0.635572014813332,0.13051553636865618,0.004952456418383518,0.014817741776153316,0.11570580541301942,0.554519332560367,3.064350204727953,3.084160030401487,3.1434309975061003,3.606254219158178,5.824331549399647,0.05927096710461326,0.4628232216520777,2.218077330241468,2.740171518998159,50.99264659845017,91.58368677119753,24.133984008699777,33.59917068882086,44.00077711452367,84.59181728727103,10.401606425702813,24.292464561054466,16.29857561169289,1.29,1.295,0.5650000000000001,0.1,1.59,0.41000000000000003,10.34,12.6,13.0,19.36,21.0,0.4,6.36,1.6400000000000001,8.4
37,38.0,10.0,2.0,20.72,19.439999999999998,21.439999999999998,17.439999999999998,51.839999999999996,47.12,41.12,49.12,27.439999999999998,33.44,37.44,33.44,573.0,193.0,0.72,8.6,10.0,756.0,0.20472362310880313,0.0,0.0,0.020167389331451045,0.32227201772496095,0.2111507717057966,0.8188944924352125,0.8188944924352125,0.8995640497610167,2.1886521206608602,3.0332552074840464,0.08066955732580418,1.2890880708998438,0.8446030868231864,2.2143607150488345,32.98685031716528,58.06227637665567,19.884186072544033,26.109631826548263,34.02105608422315,59.096482143713544,7.911424257674886,12.333651383518303,12.741774675972085,0.8899999999999999,0.335,0.02,0.165,0.805,0.43999999999999995,4.8999999999999995,4.9799999999999995,5.64,8.86,10.62,0.66,3.22,1.7599999999999998,5.640000000000001
38,39.0,10.0,2.0,22.72,20.720000000000013,22.72,18.72,53.839999999999996,57.83999999999999,51.839999999999996,61.839999999999996,23.439999999999998,21.439999999999998,25.439999999999998,19.439999999999998,429.0,183.0,0.95,8.6,7.9,832.0,0.3462117410938284,0.07467144563918758,0.030140151705430253,0.0050344862306801585,0.015074619365861013,0.04544765944553855,1.683532746932064,1.804093353753785,1.8242312986765057,1.8845297761399498,2.066320413922104,0.020137944922720634,0.06029847746344405,0.1817906377821542,0.26222706016831887,33.89826597331873,59.52150300417006,23.95366543775284,31.894161970067646,40.16919091253506,65.79242794338637,8.275028942467408,17.500502310628892,8.122734720222432,1.2,0.21999999999999997,0.185,0.28,3.18,0.22499999999999998,5.68,6.42,7.54,20.26,21.16,1.12,12.72,0.8999999999999999,14.74
39,40.0,10.0,2.0,20.72,16.72,24.72,18.719999999999985,56.56,58.56,54.559999999999995,50.56,22.720000000000006,24.720000000000006,20.720000000000006,30.72000000000001,759.0,210.0,0.69,7.4,14.4,770.0,0.22625571924179194,0.004960071425028521,0.015021029441217706,0.18320459496930083,0.7317928925868377,,0.9248631626672819,0.9849472804321526,1.717765660309356,4.644937230656707,-39991.35506276934,0.7328183798772033,2.9271715703473506,-39996.0,-39992.340010049775,45.10743589559748,65.6022555760595,23.334893018215368,33.82887559538441,58.44149181051987,78.9363114909819,24.61261621513546,11.337092227144582,9.157727453317442,1.585,0.14,0.38,0.385,0.595,0.04,6.9,8.42,9.96,12.34,12.5,1.54,2.38,0.16,4.08
40,41.0,11.0,3.0,16.72,12.719999999999999,18.720000000000013,16.72,53.839999999999996,55.84,49.839999999999996,49.839999999999996,29.439999999999998,31.439999999999994,31.439999999999994,33.44,662.0,77.0,0.61,8.2,8.9,370.0,0.2651325662831415,0.19157088122605362,0.02015824220128005,0.025139524360199107,0.3100620124024805,0.26163522012578616,1.8268137900367805,1.9074467588419006,2.008004856282697,3.2482529058926186,4.294793786395763,0.10055809744079643,1.240248049609922,1.0465408805031446,2.3873470275538633,34.39334540624684,61.066158015308446,20.904201993896244,28.2320478079898,35.95258060517502,62.62539321423664,7.720532797185223,12.32986389111289,14.342948717948719,3.92,0.55,0.42500000000000004,0.0,0.785,0.29000000000000004,17.88,19.58,19.58,22.72,23.88,0.0,3.14,1.1600000000000001,4.300000000000001
41,42.0,11.0,3.0,20.72,18.72,24.0,20.0,53.839999999999996,55.84,56.56,54.559999999999995,25.439999999999998,25.439999999999998,19.439999999999998,25.439999999999998,591.0,87.0,0.71,8.0,7.3,422.0,0.6460983672242814,0.15108783239323126,0.09505227875331433,0.45074372714979716,0.8854454897620365,0.5645483613109513,3.1887447984700508,3.568953913483308,5.371928822082497,8.913710781130643,11.171904226374448,1.8029749085991886,3.541781959048146,2.2581934452438053,7.60295031289114,-39973.157770463535,-79954.64761335356,24.50459465995355,32.762942990287485,41.09501541677662,-39940.39482747325,8.33207242648913,14.510157109976983,-39996.0,2.4699999999999998,0.47,0.32,0.395,1.36,,11.759999999999998,13.039999999999997,14.619999999999997,20.06,-39975.94,1.58,5.44,-39996.0,-39988.98
